3.0,-3.0
2.79015766520007,-2.5461650139910716
2.7699245274835675,-2.0465745615821334
2.4784564770190514,-1.6403155609945657
2.1803306986007556,-1.2389167315960776
1.6803727414367131,-1.245400640012008
1.3528228194635972,-0.867629480954804
0.952546506283511,-0.5679982524305842
0.607869757167748,-0.2057856924344037
0.12980235585013133,-0.35224920255689085
-0.028284238966136854,0.12210154166029952
-0.16304233480133234,0.603599470634947
-0.6621129158265262,0.6340716736265222
-0.8000703306948367,1.1146627177408277
-0.9812157379037671,1.5806952718045295
-1.4809211794765247,1.5635350951575901
-1.962099049137521,1.4276385987034246
-2.3621553637841544,1.1277136995847172
-2.794994217356191,0.8774128269564585
-3.270880828473082,0.7240116100131786
-3.7191673314452487,0.5025636223207925
-4.214710904533433,0.5691711832355963
-4.683745017009812,0.7423964739222129
-5.145785976292814,0.5512992422707725
-5.645692357811356,0.5609744537438246
-6.066612960354973,0.29111181024836696
-6.447917898118135,-0.032317539745463364
-6.945774101745542,0.013933952227148438
-7.145576886357844,-0.44440963860961347
-7.146147498510061,-0.944409313011306
-7.276332252728025,-1.42716383631398
-7.460412592899047,-1.8920449268763946
-7.504751574234547,-2.3900751013981107
-7.617380731750131,-2.8772246399150845
-7.652813710050623,-3.375967563723293
-7.703663079731996,-3.87337518489835
-7.815985362156653,-4.360595571244119
-7.788123396509604,-4.859818678552131
-7.927557058213267,-5.339983498154652
-7.835081507289942,-5.831357360383208
-7.657001897284488,-6.298570002014742
-7.486997496454592,-6.768781128742376
-6.999128805799387,-6.878253228742153
-6.511260115144182,-6.987725328741931
-6.606851443107473,-7.47850256743402
-6.648330498589473,-7.976779084998611
-6.493822385929036,-8.452307468086417
-5.996335957121744,-8.40223498909262
-5.498849528314452,-8.352162510098879
-5.001363099507159,-8.302090031105081
-4.503876670699867,-8.25201755211134
-4.006390241892575,-8.201945073117543
-3.5089038130852828,-8.151872594123745
-3.0114173842779905,-8.101800115130004
-2.5139309554706983,-8.051727636136206
-2.0,-8.0
-2.0,-8.0
